Gevelbekleding	Dakwerken Julien Dieltjens	Bistweg 86 2520 BROECHEM	03 485 61 85		info@dakwerkendieltjens.be	BTW BE 0442.681.571	www.dakwerkendieltjens.be
Gevelbekleding	DAKWERKEN VDA & PARTNERS	Den Bosberg 22 2275 GIERLE	014 42 85 55		info@dakwerken-vda-partners.be	BTW BE 0736.685.207	www.dakwerken-turnhout.be/
Gevelbekleding	DAZ Construct	Vier Eeuwenlaan 27 3270 SCHERPENHEUVEL	0495 19 11 59	0495 19 11 59	info@dazconstruct.be	BTW BE 0822.623.742	www.dazconstruct.be
Gevelbekleding	De Saegehr Construction	Bergstraat 81 9180 MOERBEKE-WAAS	0474 04 75 05	0474 04 75 05	info@dsconstruction.be	BTW BE 0700.640.304	www.dsconstruction.be
Gevelbekleding	DECLERCK SCHRIJNWERK	Beversesteenweg 181 A0008800 ROESELARE	0478 22 41 93	0478 22 41 93	info@declerck-schrijnwerk.be	BTW BE 0717.960.742	declerck-schrijnwerk.be/
Gevelbekleding	Ecobuildsolutions BV	Hellemeersen 3 9910 Knesselare	0475 60 67 07	0475 60 67 07	info@ecobuildsolutions.eu	BTW BE 0843.468.052	www.ecobuildsolutions.eu
Gevelbekleding	Fieuw Francky	Gentsestraat 24 8890 MOORSLEDE		0473 18 73 55	franckyfieuw@telenet.be	BTW BE 0880.026.659	
Gevelbekleding	GALBIGA	Parochiestraat 36 2240 VIERSEL		0498 92 50 07	info@galbiga.be	BTW BE 0689.956.545	
Gevelbekleding	Goethals Loodgietersbedrijf	Blaktestraat 17 9910 AALTER	09 374 13 00		info@loodgietersbedrijfgoethals.be	BTW BE 0466.233.468	www.loodgietersbedrijfgoethals.be
Gevelbekleding	HAIDA HOMES	Neringstraat 3 1840 LONDERZEEL	052 30 36 56		info@haidahomes.be	BTW BE 0419.762.451	www.haidahomes.be
Gevelbekleding	Harmonie Bouw	Hoveniersstraat 19 2840 RUMST	0470 67 40 07	0470 67 40 07	kantoor@harmoniebouw.be	BTW BE 0537.405.239	harmoniebouw.be
Gevelbekleding	HerVaàM Groep bv	Hemeldonk 5 2200 HERENTALS		0483 12 60 60	info@hervaam.be	BTW BE 0675.418.423	www.hervaam.be
Gevelbekleding	Het Bouwhuis	Stationsstraat 203 8020 OOSTKAMP	050 69 63 87	0497 38 63 27	info@hetbouwhuis.be	BTW BE 0688.713.955	www.hetbouwhuis.be
Gevelbekleding	Highworks	Zandvoordestraat 23 8980 GELUVELD	057 42 48 03	04965333743	info@highworks.be	BTW BE 0827.472.851	www.highworks.be
Gevelbekleding	Holemans Dakwerken	Leuvensebaan 259 2580 PUTTE	015 75 55 34		info@dakwerkenholemans.be	BTW BE 0451.171.249	dakwerkenholemans.be
Gevelbekleding	Homelior	Gildenstraat 56 1840 LONDERZEEL		0498 50 91 06	info@homelior.be	BTW BE 0644.782.061	www.homelior.be
Gevelbekleding	J.Van de Kerckhove	Peraltastraat 15 8000 BRUGGE		0474 96 06 90	kurt@vdkschrijnwerken.be	BTW BE 0432.070.365	www.vdkschrijnwerken.be
Gevelbekleding	Lauryssen John bvba	Groot Veerle 21 A2960 SINT-LENAARTS	03 313 57 77		info@jlauryssen.be	BTW BE 0441.745.621	www.jlauryssen.be
Gevelbekleding	Lefebvre Mathieu BV	Oudenaardebaan 91 9690 KLUISBERGEN		0485 62 82 98	Lefebvre-mathieu@hotmail.com	BTW BE 0740.568.571	
Gevelbekleding	Maerten Dimitri	Kaaskerkestraat 10 8600 DIKSMUIDE		0495 46 70 83	dimitri.maerten@outlook.com	BTW BE 0644.583.212	www.dakwerkendiksmuide.be
Gevelbekleding	Natuursteen Van Gucht bv	Acacialaan 14 9200 DENDERMONDE	052 21 43 80		info@vangucht.eu	BTW BE 0400.331.173	www.vangucht.eu
Gevelbekleding	Neyens Geert	Zuidstraat 249 8480 ICHTEGEM	050 24 00 59	0476 41 06 27	info@geertneyens.be	BTW BE 0469.570.268	
Gevelbekleding	Note Jan	Dreefvelden 56 2860 SINT-KATEL.WAVER	015 42 14 11		info@notejan.be	BTW BE 0655.707.330	www.notejan.be
Gevelbekleding	Pitt-Solutions	Bellestraat 88 A1790 AFFLIGEM		0476 28 95 20	info@pitt-solutions.be	BTW BE 0723.939.506	www.pitt-solutions.be
Gevelbekleding	Sanitair en Dakwerken De Witte Dirk	Oude Bruglaan 140 0019160 LOKEREN	09 356 84 89	0498 81 97 71	info@dewittedirk.be	BTW BE 0478.369.653	www.dewittedirk.be
Gevelbekleding	schrijnwerken Van der Venne	Koningsdijk 46 9170 MEERDONK	0474 97 57 36	0474 97 57 36	schrijnwerkenvandervenne@gmail.com	BTW BE 0689.928.435	schrijnwerkenvandervenne.business.site/
Gevelbekleding	Schrijnwerkerij De Witte	Stationstraat 33 9170 SINT-GILLIS-WAAS			schrijnwerkerijdewitte@skynet.be	BTW BE 0788.083.824	
Gevelreiniging	Aannemersbedrijf Samyn & Zoon	Schrevelstraat 1 8650 Houthulst		0477 67 35 19	Samynenzoon1@gmail.com	BTW BE 0429.657.144	
Gevelreiniging	HerVaàM Groep bv	Hemeldonk 5 2200 HERENTALS		0483 12 60 60	info@hervaam.be	BTW BE 0675.418.423	www.hervaam.be
Gevelreiniging	Highworks	Zandvoordestraat 23 8980 GELUVELD	057 42 48 03	04965333743	info@highworks.be	BTW BE 0827.472.851	www.highworks.be
Gevelreiniging	Isolatie & Renovatie Verhoeven	Leuvensesteenweg 51 11910 KAMPENHOUT	016 65 05 05		info@isolatieverhoeven.be	BTW BE 0422.791.623	www.isolatieverhoeven.be
Gevelreiniging	New Decor	Katspoelstraat 1 3360 BIERBEEK		0475 46 24 64	info@newdecor.be	BTW BE 0639.383.121	www.newdecor.be
Gevelreiniging	Para's Pressure Washing	Zandstraat 37 9900 EEKLO	0484 12 61 93	0484 12 61 93	christof.dobbelaere@hotmail.com	BTW BE 0645.902.511	
Gevelreiniging	SERVICELoodgieter	Lodewijk Dosfelstraat 9 9160 LOKEREN	0495 56 37 78	0495 56 37 78	info@serviceloodgieter.be	BTW BE 0556.870.664	www.serviceloodgieter.be
Gevelreiniging	Solid Group - De Geveldokter	Riemstraat 38 2970 SCHILDE	03 296 60 23		info@geveldokter.be	BTW BE 0641.629.363	www.geveldokter.be
Groendaken	Vander Schaeven	Vossenbergstraat 10 9041 OOSTAKKER	09 251 16 18		patrick@sanitair-vanderschaeven.be	BTW BE 0436.968.172	www.sanitair-vanderschaeven.be
Groendaken	Aldakon Dakwerken B.V.	Tuinweg 8 2500 LIER	03 480 06 89	0496 23 97 84	aldakon@telenet.be	BTW BE 0465.135.586	www.aldakon.be
Groendaken	D&I Dak En Isolatie bv	Heuvelstraat 53 3550 HEUSDEN (LIMB.)		0476 60 57 90	jessie@dakenisolatie.be	BTW BE 0897.013.636	www.dakenisolatie.be
Groendaken	Dak- en Torenwerken De Kort BV	Elsum 2 2440 GEEL	014 58 87 18		info@dakwerken-dekort.be	BTW BE 0423.288.501	www.dakwerken-dekort.be
Groendaken	Daktro	Adrinkhovenlaan 96 DAKTRO BV BORSBEEK	03 321 92 11		daktro.philip@gmail.com	BTW BE 0424.717.270	daktro.be/
Groendaken	DAZ Construct	Vier Eeuwenlaan 27 3270 SCHERPENHEUVEL	0495 19 11 59	0495 19 11 59	info@dazconstruct.be	BTW BE 0822.623.742	www.dazconstruct.be
Groendaken	De Roover Louis &  Zoon	Tremelosesteenweg 210 3130 BETEKOM		0495 57 78 46	krisderoover@pandora.be	BTW BE 0442.397.006	
Groendaken	Nuyens Chris	Strijpenplein 9 9620 Zottegem (Strijpen)	0495 67 96 15	0495 67 96 15	info@nuyenshoutcreaties.be	BTW BE 0871.675.850	www.nuyenshoutcreaties.be/
Groendaken	Sanitair en Dakwerken De Witte Dirk	Oude Bruglaan 140 0019160 LOKEREN	09 356 84 89	0498 81 97 71	info@dewittedirk.be	BTW BE 0478.369.653	www.dewittedirk.be
Groendaken	Solide & WaterpROOF bv	Turnhoutsebaan 554 2970 SCHILDE		0477 98 18 04	info@solide-waterproof.be	BTW BE 0887.923.251	www.solide-waterproof.be
Groendaken	TPL Dakwerken	Jozef Voldersstraat 23 3970 LEOPOLDSBURG		0484 14 25 62	info@tpldakwerken.be	BTW BE 0681.598.214	www.tpldakwerken.be
Groendaken	VCB Dakwerken	Titerveldweg 2 3454 RUMMEN		0478 61 29 33	info@vcb-dakwerken.be	BTW BE 0825.924.712	www.vcb-dakwerken.be
Hellend dak	Patrick Van Bogaert bv	Pareinpark, 25 25 9120 BEVEREN	03 755 05 55		patrick@patrickvanbogaert.be	BTW BE 0475.200.426	www.patrickvanbogaert.be
Hellend dak	Stausens En Zonen	De Paepestraat 49 1012200 HERENTALS		0495 84 58 76	info@stausensenzonen.be	BTW BE 0890.961.826	www.stausensenzonen.be
Hellend dak	Vergauwe Stijn & Vic	Sint-Dionisiusstraat 8 8340 MOERKERKE	050 50 17 85		vergauwe.stijn@skynet.be	BTW BE 0789.098.958	www.stijnvergauwe.be
Hellend dak	AB-dl	bosduifweg 5 2223 SCHRIEK	0491 97 70 02		Ab-dl@live.be	BTW BE 0771.952.724	
Hellend dak	Aldakon Dakwerken B.V.	Tuinweg 8 2500 LIER	03 480 06 89	0496 23 97 84	aldakon@telenet.be	BTW BE 0465.135.586	www.aldakon.be
Hellend dak	Alfavaf	Rechtstraat 345 9160 EKSAARDE		0468 29 00 85	info@alfavaf.be	BTW BE 0898.011.944	www.alfavaf.be
Hellend dak	Bouwwerken Fr. Laenens B.V.	Kleine Klepperstraat 2 1861 WOLVERTEM	02 270 13 82		l.laenens@skynet.be	BTW BE 0421.332.069	www.bouwwerkenlaenens.be
Hellend dak	CLAEYS JO BV	Dadizelestraat 167 8980 BESELARE		0477 98 69 47	claeysjobvba@gmail.com	BTW BE 0712.820.039	www.facebook.com/claeysjobvba
Hellend dak	D&I Dak En Isolatie bv	Heuvelstraat 53 3550 HEUSDEN (LIMB.)		0476 60 57 90	jessie@dakenisolatie.be	BTW BE 0897.013.636	www.dakenisolatie.be
Hellend dak	Dak- en Torenwerken De Kort BV	Elsum 2 2440 GEEL	014 58 87 18		info@dakwerken-dekort.be	BTW BE 0423.288.501	www.dakwerken-dekort.be
Hellend dak	Daktro	Adrinkhovenlaan 96 DAKTRO BV BORSBEEK	03 321 92 11		daktro.philip@gmail.com	BTW BE 0424.717.270	daktro.be/
Hellend dak	Dakwerken Beine Luc	Sint-Norbertusstraat 56 3400 LANDEN			info@dakwerkenbeineluc.be	BTW BE 0453.554.380	www.dakwerkenbeineluc.be
Hellend dak	Dakwerken Devidt	Moubekestraat 34 8211 AARTRIJKE	050 20 11 32		info@dakwerkendevidt.be	BTW BE 0459.248.676	www.dakwerkendevidt.be
Hellend dak	Dakwerken Johnny Willems	Boostveld 8 bus 103770 RIEMST		0497 45 62 81	info@dakwerken-willems.be	BTW BE 0867.136.646	Www.Dakwerken-Willems.be
Hellend dak	Dakwerken Julien Dieltjens	Bistweg 86 2520 BROECHEM	03 485 61 85		info@dakwerkendieltjens.be	BTW BE 0442.681.571	www.dakwerkendieltjens.be
Hellend dak	Dakwerken Rombaut Jurgen bvba	Hooirt 25 B9220 HAMME (O.-VL.)	052 47 41 21	0479 60 23 28	info@dakwerkenrombaut.be	BTW BE 0896.606.830	www.dakwerkenrombaut.be
Hellend dak	DAKWERKEN VDA & PARTNERS	Den Bosberg 22 2275 GIERLE	014 42 85 55		info@dakwerken-vda-partners.be	BTW BE 0736.685.207	www.dakwerken-turnhout.be/
Hellend dak	DAZ Construct	Vier Eeuwenlaan 27 3270 SCHERPENHEUVEL	0495 19 11 59	0495 19 11 59	info@dazconstruct.be	BTW BE 0822.623.742	www.dazconstruct.be
Hellend dak	De Roover Louis &  Zoon	Tremelosesteenweg 210 3130 BETEKOM		0495 57 78 46	krisderoover@pandora.be	BTW BE 0442.397.006	
Hellend dak	Dural Bouwgroep BV	Plantinkaai 5 2000 ANTWERPEN	03 303 74 99		info@dural-bouwgroep.be	BTW BE 0600.976.267	www.dural-bouwgroep.be
Hellend dak	EMB Construct	Aarschotsesteenweg 202 B2230 HERSELT	016 90 24 04		info@embconstruct.be	BTW BE 0627.747.376	www.embconstruct.be
Hellend dak	GALBIGA	Parochiestraat 36 2240 VIERSEL		0498 92 50 07	info@galbiga.be	BTW BE 0689.956.545	
Hellend dak	GEBROEDERS HAESAERTS BVBA	Ellestraat 18 3020 WINKSELE			filip.haesaerts@skynet.be	BTW BE 0895.860.722	www.gebroeders-haesaerts.com/
Hellend dak	Goethals Loodgietersbedrijf	Blaktestraat 17 9910 AALTER	09 374 13 00		info@loodgietersbedrijfgoethals.be	BTW BE 0466.233.468	www.loodgietersbedrijfgoethals.be
Hellend dak	HerVaàM Groep bv	Hemeldonk 5 2200 HERENTALS		0483 12 60 60	info@hervaam.be	BTW BE 0675.418.423	www.hervaam.be
Hellend dak	Highworks	Zandvoordestraat 23 8980 GELUVELD	057 42 48 03	04965333743	info@highworks.be	BTW BE 0827.472.851	www.highworks.be
Hellend dak	Holemans Dakwerken	Leuvensebaan 259 2580 PUTTE	015 75 55 34		info@dakwerkenholemans.be	BTW BE 0451.171.249	dakwerkenholemans.be
Hellend dak	Homelior	Gildenstraat 56 1840 LONDERZEEL		0498 50 91 06	info@homelior.be	BTW BE 0644.782.061	www.homelior.be
Hellend dak	Kristof Vaernewyck - Bouw- en renovatiewerken	Dokter Adriaensstraat 5 8210 ZEDELGEM		0486 88 73 72	reno.kristof@telenet.be	BTW BE 0682.348.676	
Hellend dak	Lauryssen John bvba	Groot Veerle 21 A2960 SINT-LENAARTS	03 313 57 77		info@jlauryssen.be	BTW BE 0441.745.621	www.jlauryssen.be
Hellend dak	Maerten Dimitri	Kaaskerkestraat 10 8600 DIKSMUIDE		0495 46 70 83	dimitri.maerten@outlook.com	BTW BE 0644.583.212	www.dakwerkendiksmuide.be
Hellend dak	Neyens Geert	Zuidstraat 249 8480 ICHTEGEM	050 24 00 59	0476 41 06 27	info@geertneyens.be	BTW BE 0469.570.268	
Hellend dak	Nuyens Chris	Strijpenplein 9 9620 Zottegem (Strijpen)	0495 67 96 15	0495 67 96 15	info@nuyenshoutcreaties.be	BTW BE 0871.675.850	www.nuyenshoutcreaties.be/
Hellend dak	Sanitair en Dakwerken De Witte Dirk	Oude Bruglaan 140 0019160 LOKEREN	09 356 84 89	0498 81 97 71	info@dewittedirk.be	BTW BE 0478.369.653	www.dewittedirk.be
Hellend dak	Schrijnwerkerij De Witte	Stationstraat 33 9170 SINT-GILLIS-WAAS			schrijnwerkerijdewitte@skynet.be	BTW BE 0788.083.824	
Hellend dak	SERVICELoodgieter	Lodewijk Dosfelstraat 9 9160 LOKEREN	0495 56 37 78	0495 56 37 78	info@serviceloodgieter.be	BTW BE 0556.870.664	www.serviceloodgieter.be
Hellend dak	Solide & WaterpROOF bv	Turnhoutsebaan 554 2970 SCHILDE		0477 98 18 04	info@solide-waterproof.be	BTW BE 0887.923.251	www.solide-waterproof.be
Hellend dak	STADAK	Kiewitstraat 186 3500 HASSELT	011 24 30 14		stadak@stadak.be	BTW BE 0434.934.835	
Hellend dak	Superdak & Co	De Weven 1 3583 PAAL	011 42 00 88		info@superdak.be	BTW BE 0829.920.518	www.superdak.be
Hellend dak	Timmerwerken Brosens BV	Strijbeekseweg 13 2328 MEERLE		0476 57 51 99	brosensbart@live.be	BTW BE 0733.884.578	www.timmerwerkenbrosens.be
Hellend dak	TPL Dakwerken	Jozef Voldersstraat 23 3970 LEOPOLDSBURG		0484 14 25 62	info@tpldakwerken.be	BTW BE 0681.598.214	www.tpldakwerken.be
Hellend dak	Van Hecke Geert	Langendam 25 9940 SLEIDINGE	09 357 55 53		schrijnwerkerijvanheckegeert@telenet.be	BTW BE 0742.209.950	
Hellend dak	VCB Dakwerken	Titerveldweg 2 3454 RUMMEN		0478 61 29 33	info@vcb-dakwerken.be	BTW BE 0825.924.712	www.vcb-dakwerken.be
Hellend dak	Vermeiren Karel	Withof 8 2320 HOOGSTRATEN	03 314 85 93	0473 96 13 76	Karel.vermeiren3@telenet.be	BTW BE 0767.226.844	
Ontmossing	Dakwerken Johnny Willems	Boostveld 8 bus 103770 RIEMST		0497 45 62 81	info@dakwerken-willems.be	BTW BE 0867.136.646	Www.Dakwerken-Willems.be
Ontmossing	HerVaàM Groep bv	Hemeldonk 5 2200 HERENTALS		0483 12 60 60	info@hervaam.be	BTW BE 0675.418.423	www.hervaam.be
Ontmossing	Highworks	Zandvoordestraat 23 8980 GELUVELD	057 42 48 03	04965333743	info@highworks.be	BTW BE 0827.472.851	www.highworks.be
Ontmossing	New Decor	Katspoelstraat 1 3360 BIERBEEK		0475 46 24 64	info@newdecor.be	BTW BE 0639.383.121	www.newdecor.be
Ontmossing	Para's Pressure Washing	Zandstraat 37 9900 EEKLO	0484 12 61 93	0484 12 61 93	christof.dobbelaere@hotmail.com	BTW BE 0645.902.511	
Ontmossing	SERVICELoodgieter	Lodewijk Dosfelstraat 9 9160 LOKEREN	0495 56 37 78	0495 56 37 78	info@serviceloodgieter.be	BTW BE 0556.870.664	www.serviceloodgieter.be
Ontmossing	Solar Service Buggenhout	Molenstraat 132 9255 BUGGENHOUT		0475 62 83 37	info@solarservicebuggenhout.be	BTW BE 0743.247.355	www.solarservicebuggenhout.be
Ontmossing	Solide & WaterpROOF bv	Turnhoutsebaan 554 2970 SCHILDE		0477 98 18 04	info@solide-waterproof.be	BTW BE 0887.923.251	www.solide-waterproof.be
Plat dak	AD-Bouwteam	Bommelstraat, 23 23 9840 DE PINTE		0497 64 00 76	ad-bouwteam@telenet.be	BTW BE 0808.927.738	ad-bouwteam.wixsite.com/mijnsite
Plat dak	Algemene Bouwwerken Hoste	Leon Bekaertlaan, 16 16 9880 AALTER	09 374 69 22	0495 25 41 41	luc@timmerman-hoste.be	BTW BE 0438.393.181	www.timmerman-hoste.be
Plat dak	DAK DESIGN	Wanmolenstraat 17 9800 DEINZE		0475 49 99 07	jurgen@dakdesign.be	BTW BE 0504.929.441	www.dakdesign.be
Plat dak	Patrick Van Bogaert bv	Pareinpark, 25 25 9120 BEVEREN	03 755 05 55		patrick@patrickvanbogaert.be	BTW BE 0475.200.426	www.patrickvanbogaert.be
Plat dak	schrijnwerkerij Horemans n.v.	Kolisstraat 3 3670 OUDSBERGEN	0011 79 16 48		info@horemans-hsb.be	BTW BE 0425.540.384	www.horemans-hsb.be
Plat dak	Stausens En Zonen	De Paepestraat 49 1012200 HERENTALS		0495 84 58 76	info@stausensenzonen.be	BTW BE 0890.961.826	www.stausensenzonen.be
Plat dak	Vander Schaeven	Vossenbergstraat 10 9041 OOSTAKKER	09 251 16 18		patrick@sanitair-vanderschaeven.be	BTW BE 0436.968.172	www.sanitair-vanderschaeven.be
Plat dak	Aannemersbedrijf Samyn & Zoon	Schrevelstraat 1 8650 Houthulst		0477 67 35 19	Samynenzoon1@gmail.com	BTW BE 0429.657.144	
Plat dak	AB-dl	bosduifweg 5 2223 SCHRIEK	0491 97 70 02		Ab-dl@live.be	BTW BE 0771.952.724	
Plat dak	ABIS	Stokhovestraat 7 8020 WAARDAMME		0476 36 00 94	atelier@groepdeketelaere.be	BTW BE 0501.610.754	www.facebook.com/Abis.bvba
Plat dak	Aldakon Dakwerken B.V.	Tuinweg 8 2500 LIER	03 480 06 89	0496 23 97 84	aldakon@telenet.be	BTW BE 0465.135.586	www.aldakon.be
Plat dak	Alfavaf	Rechtstraat 345 9160 EKSAARDE		0468 29 00 85	info@alfavaf.be	BTW BE 0898.011.944	www.alfavaf.be
Plat dak	Bouwwerken Fr. Laenens B.V.	Kleine Klepperstraat 2 1861 WOLVERTEM	02 270 13 82		l.laenens@skynet.be	BTW BE 0421.332.069	www.bouwwerkenlaenens.be
Plat dak	CLAEYS JO BV	Dadizelestraat 167 8980 BESELARE		0477 98 69 47	claeysjobvba@gmail.com	BTW BE 0712.820.039	www.facebook.com/claeysjobvba
Plat dak	D&I Dak En Isolatie bv	Heuvelstraat 53 3550 HEUSDEN (LIMB.)		0476 60 57 90	jessie@dakenisolatie.be	BTW BE 0897.013.636	www.dakenisolatie.be
Plat dak	Dak- en Torenwerken De Kort BV	Elsum 2 2440 GEEL	014 58 87 18		info@dakwerken-dekort.be	BTW BE 0423.288.501	www.dakwerken-dekort.be
Plat dak	Daktro	Adrinkhovenlaan 96 DAKTRO BV BORSBEEK	03 321 92 11		daktro.philip@gmail.com	BTW BE 0424.717.270	daktro.be/
Plat dak	Dakwerken Beine Luc	Sint-Norbertusstraat 56 3400 LANDEN			info@dakwerkenbeineluc.be	BTW BE 0453.554.380	www.dakwerkenbeineluc.be
Plat dak	Dakwerken Johnny Willems	Boostveld 8 bus 103770 RIEMST		0497 45 62 81	info@dakwerken-willems.be	BTW BE 0867.136.646	Www.Dakwerken-Willems.be
Plat dak	Dakwerken Julien Dieltjens	Bistweg 86 2520 BROECHEM	03 485 61 85		info@dakwerkendieltjens.be	BTW BE 0442.681.571	www.dakwerkendieltjens.be
Plat dak	Dakwerken Rombaut Jurgen bvba	Hooirt 25 B9220 HAMME (O.-VL.)	052 47 41 21	0479 60 23 28	info@dakwerkenrombaut.be	BTW BE 0896.606.830	www.dakwerkenrombaut.be
Plat dak	DAKWERKEN VDA & PARTNERS	Den Bosberg 22 2275 GIERLE	014 42 85 55		info@dakwerken-vda-partners.be	BTW BE 0736.685.207	www.dakwerken-turnhout.be/
Plat dak	DAZ Construct	Vier Eeuwenlaan 27 3270 SCHERPENHEUVEL	0495 19 11 59	0495 19 11 59	info@dazconstruct.be	BTW BE 0822.623.742	www.dazconstruct.be
Plat dak	De Paepe Geert BV	Tieltsesteenweg 35 9880 AALTER	09 374 11 81		geert.de.paepe@telenet.be	BTW BE 0865.804.776	www.sanitairdepaepegeert.be
Plat dak	De Roover Louis &  Zoon	Tremelosesteenweg 210 3130 BETEKOM		0495 57 78 46	krisderoover@pandora.be	BTW BE 0442.397.006	
Plat dak	De Saegehr Construction	Bergstraat 81 9180 MOERBEKE-WAAS	0474 04 75 05	0474 04 75 05	info@dsconstruction.be	BTW BE 0700.640.304	www.dsconstruction.be
Plat dak	Dural Bouwgroep BV	Plantinkaai 5 2000 ANTWERPEN	03 303 74 99		info@dural-bouwgroep.be	BTW BE 0600.976.267	www.dural-bouwgroep.be
Plat dak	EMB Construct	Aarschotsesteenweg 202 B2230 HERSELT	016 90 24 04		info@embconstruct.be	BTW BE 0627.747.376	www.embconstruct.be
Plat dak	GALBIGA	Parochiestraat 36 2240 VIERSEL		0498 92 50 07	info@galbiga.be	BTW BE 0689.956.545	
Plat dak	GEBROEDERS HAESAERTS BVBA	Ellestraat 18 3020 WINKSELE			filip.haesaerts@skynet.be	BTW BE 0895.860.722	www.gebroeders-haesaerts.com/
Plat dak	Goethals Loodgietersbedrijf	Blaktestraat 17 9910 AALTER	09 374 13 00		info@loodgietersbedrijfgoethals.be	BTW BE 0466.233.468	www.loodgietersbedrijfgoethals.be
Plat dak	HerVaàM Groep bv	Hemeldonk 5 2200 HERENTALS		0483 12 60 60	info@hervaam.be	BTW BE 0675.418.423	www.hervaam.be
Plat dak	Holemans Dakwerken	Leuvensebaan 259 2580 PUTTE	015 75 55 34		info@dakwerkenholemans.be	BTW BE 0451.171.249	dakwerkenholemans.be
Plat dak	Homelior	Gildenstraat 56 1840 LONDERZEEL		0498 50 91 06	info@homelior.be	BTW BE 0644.782.061	www.homelior.be
Plat dak	INGELS	Callamerenstraat 85 9120 BEVEREN (KALLO)		0478 58 42 97	info@ingels.co	BTW BE 0687.588.755	www.ingels.co
Plat dak	JB	Lepelstraat 7 3540 DONK		0479 34 16 12	info@schrijnwerkerij-beckers.be	BTW BE 0818.460.264	
Plat dak	Lefebvre Mathieu BV	Oudenaardebaan 91 9690 KLUISBERGEN		0485 62 82 98	Lefebvre-mathieu@hotmail.com	BTW BE 0740.568.571	
Plat dak	Maerten Dimitri	Kaaskerkestraat 10 8600 DIKSMUIDE		0495 46 70 83	dimitri.maerten@outlook.com	BTW BE 0644.583.212	www.dakwerkendiksmuide.be
Plat dak	Nuyens Chris	Strijpenplein 9 9620 Zottegem (Strijpen)	0495 67 96 15	0495 67 96 15	info@nuyenshoutcreaties.be	BTW BE 0871.675.850	www.nuyenshoutcreaties.be/
Plat dak	Sanitair en Dakwerken De Witte Dirk	Oude Bruglaan 140 0019160 LOKEREN	09 356 84 89	0498 81 97 71	info@dewittedirk.be	BTW BE 0478.369.653	www.dewittedirk.be
Plat dak	SERVICELoodgieter	Lodewijk Dosfelstraat 9 9160 LOKEREN	0495 56 37 78	0495 56 37 78	info@serviceloodgieter.be	BTW BE 0556.870.664	www.serviceloodgieter.be
Plat dak	Solar Service Buggenhout	Molenstraat 132 9255 BUGGENHOUT		0475 62 83 37	info@solarservicebuggenhout.be	BTW BE 0743.247.355	www.solarservicebuggenhout.be
Plat dak	Solide & WaterpROOF bv	Turnhoutsebaan 554 2970 SCHILDE		0477 98 18 04	info@solide-waterproof.be	BTW BE 0887.923.251	www.solide-waterproof.be
Plat dak	Stielmannen	Smallandlaan 1 2660 Hoboken		0486 48 49 59	stielmannen@gmail.com	BTW BE 0538.819.558	www.stielmannen.com
Plat dak	Superdak & Co	De Weven 1 3583 PAAL	011 42 00 88		info@superdak.be	BTW BE 0829.920.518	www.superdak.be
Plat dak	TPL Dakwerken	Jozef Voldersstraat 23 3970 LEOPOLDSBURG		0484 14 25 62	info@tpldakwerken.be	BTW BE 0681.598.214	www.tpldakwerken.be
Plat dak	Van Hecke Geert	Langendam 25 9940 SLEIDINGE	09 357 55 53		schrijnwerkerijvanheckegeert@telenet.be	BTW BE 0742.209.950	
Plat dak	VCB Dakwerken	Titerveldweg 2 3454 RUMMEN		0478 61 29 33	info@vcb-dakwerken.be	BTW BE 0825.924.712	www.vcb-dakwerken.be
Plat dak	VITRA-METAL/VITRALUX NV	Pontstraat 2 9770 KRUISEM	09 383 69 69		vitralux@vitralux.be	BTW BE 0815.849.677	www.vitralux.be
Stelling- en steigerbouw	Aldakon Dakwerken B.V.	Tuinweg 8 2500 LIER	03 480 06 89	0496 23 97 84	aldakon@telenet.be	BTW BE 0465.135.586	www.aldakon.be
Stelling- en steigerbouw	Dakwerken Johnny Willems	Boostveld 8 bus 103770 RIEMST		0497 45 62 81	info@dakwerken-willems.be	BTW BE 0867.136.646	Www.Dakwerken-Willems.be
Stelling- en steigerbouw	Solid Group - De Geveldokter	Riemstraat 38 2970 SCHILDE	03 296 60 23		info@geveldokter.be	BTW BE 0641.629.363	www.geveldokter.be
Stelling- en steigerbouw	Steicon Plus	Nieuwendorpe 41 D9900 EEKLO		0471 21 38 36	info@steicon.be	BTW BE 0568.509.278	www.steicon.be
Stelling- en steigerbouw	Stellingverhuur Goossens bv	Grote Plaats 51 A2323 WORTEL			info@svgbvba.be	BTW BE 0881.383.867	www.svgbvba.be
Stelling- en steigerbouw	Wesley Maegh	Pastoorsvijverweg 3 2310 RIJKEVORSEL		0479 58 32 61	info@wesleymaegh.be	BTW BE 0677.594.884	www.wesleymaegh.be
Vochtbestrijding en waterdichting	Aannemersbedrijf Samyn & Zoon	Schrevelstraat 1 8650 Houthulst		0477 67 35 19	Samynenzoon1@gmail.com	BTW BE 0429.657.144	
Vochtbestrijding en waterdichting	Aldakon Dakwerken B.V.	Tuinweg 8 2500 LIER	03 480 06 89	0496 23 97 84	aldakon@telenet.be	BTW BE 0465.135.586	www.aldakon.be
Vochtbestrijding en waterdichting	Bouwwerken Fr. Laenens B.V.	Kleine Klepperstraat 2 1861 WOLVERTEM	02 270 13 82		l.laenens@skynet.be	BTW BE 0421.332.069	www.bouwwerkenlaenens.be
